severity,issue_type,file_path,hunt_code,details,recommended_fix
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1601,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1602,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1603,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1604,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1605,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1606,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1607,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1608,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1609,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1610,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1611,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1612,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1613,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1614,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1615,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1616,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1617,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1618,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1619,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
MEDIUM,management_objective_exists_but_observed_comparison_missing,processed_data/management_context/hunt_management_objective_context.json,LO1620,Objective row lacks observed comparison value.,Render as benchmark-only or add observed source fields.
